"PID", "Sale_Price"
533253070, 191330.53
533254050, 211021.27
533254110, 197330
534128100, 159157.69
534129080, 192837.87
534175080, 206011.78
534226120, 121902.06
534252240, 162827.89
534276040, 129109.44
534402140, 149671.95
534429150, 178501.94
535101120, 140660.81
535125090, 204900.54
535151040, 142709.04
535154060, 170242.96
535175030, 161026.51
535175050, 143020.92
535178120, 136800.19
535179160, 135034.45
535351050, 155678.99
535353240, 170073.51
535375050, 119137.44
535377150, 105084.33
535378120, 116330.49
535383060, 48712.51
535383110, 98861.22
535425070, 182393.74
535452090, 123644.04
535453100, 128868.14
902102080, 119038.15
902103170, 97124.43
902105060, 121529.09
902106010, 138353.76
902106060, 128247.62
902109130, 87796
902135020, 89378.02
902201110, 126942.24
902206260, 95309.68
902300090, 96955.9
902301060, 112224.9
902301080, 113661.89
902405100, 149926.38
902477120, 76642.18
903226130, 113527.36
903231010, 126096.32
903231030, 131879.24
903231060, 36509
903234220, 135539.76
903427120, 136328.22
903429080, 161953.02
903429110, 137199.42
904301060, 146385.02
905101260, 156385.93
905103040, 170599.03
905103070, 128880.33
905105190, 135389.52
905107310, 142613.56
905200220, 130866.96
905229040, 151912.19
905402060, 118903.88
905452040, 148787.91
905480030, 110052.82
906201021, 160690.19
906201130, 279387.27
906203120, 272652.74
906223210, 237446.44
906226070, 112484.46
906226080, 144900.96
906340100, 341795.65
906340110, 289948.32
906340120, 267515.72
906378110, 225455.68
906380220, 217347.58
906392070, 191156.23
906392130, 176875.3
906426210, 236079.91
907126010, 153587.06
907131190, 189731.35
907135040, 149889.38
907202130, 156780.07
907227080, 127756.57
907227110, 129933.44
907252220, 261072.21
907260030, 187062.44
907275010, 233576.45
907285050, 192827.45
907410130, 267188.01
907414080, 178512.53
908102050, 109051.1
908102270, 164573.81
908128060, 186096.02
908154040, 307345.56
908186080, 125901.64
908201040, 107095.24
908225370, 86166.19
908250030, 65623.49
909251170, 155879.43
909254010, 147813.89
909276110, 167766.96
909279010, 202702.72
909427200, 162404.14
909451100, 137021.78
911104060, 74864.45
914474070, 219471.17
914475030, 181039.42
916176125, 394676.42
916382110, 313850.66
916403200, 222671.61
916475040, 341254.15
923201100, 136718.1
923203110, 164476.03
923228110, 82898.24
526353050, 226490.97
527107010, 178947.8
527107210, 192623.85
527127140, 271577.44
527131110, 245146.48
527164120, 197863.3
527165010, 183588.85
527252080, 313093.91
527276040, 165729.22
527301245, 237046.69
527302070, 180971.67
527302210, 217341.11
527325240, 164630.46
527357110, 135018.39
527357180, 319609.86
527380240, 305027.96
527427110, 157806.23
527452150, 127688.6
527454120, 132837.78
527455270, 115849.08
528102030, 345232.27
528110080, 318414.56
528110110, 430165.12
528142020, 273544.67
528170070, 263171.08
528178070, 354449.24
528180140, 346909.72
528186030, 269159.77
528186160, 214097.54
528228465, 181594.25
528235180, 187835.14
528290010, 198675.96
528326030, 286863.06
528354100, 260413.78
528363020, 304577.33
528427070, 220897.1
528431060, 246171.74
528431080, 214005.59
528431120, 263307.85
528458030, 223720.83
528458050, 206202.63
531450170, 181397.58
531451020, 194352.72
532354150, 135932.94
532376170, 109081.83
532477030, 189333
533125140, 380568.01
533206050, 191270.03
533212050, 158918.19
533212140, 148232.45
533215070, 266648.99
533217050, 157861.51
533236070, 202172.32
533250160, 277783.55
533350090, 295968.49
534225110, 148170.11
534251280, 163146.41
534277060, 110728.7
534277070, 117210.75
534400030, 148206.13
534401190, 145863.53
534403100, 158304.6
534428020, 129650.36
534477080, 120229.64
534477270, 167721.01
535103050, 217142.56
535105030, 136816.56
535178060, 141403.33
535180100, 138301.87
535180120, 129811.94
535302130, 134967.65
535352080, 111389.9
535375160, 111608.58
535380110, 96991.61
535380140, 142558.97
535403010, 132984.47
535451010, 127636.79
535453040, 126456.36
535455090, 125866.95
535456100, 113318.68
535477090, 119456.1
902100020, 113721.86
902105010, 103509.48
902105020, 250864.46
902105130, 83758.15
902109080, 104901.67
902109110, 197828.04
902109160, 116569.08
902128150, 133292.64
902201140, 145866.62
902202090, 141147.75
902205090, 114797.85
902207120, 76172.63
902330010, 139462.05
902405070, 191900.39
902406090, 136566.77
902427150, 111888.38
903226150, 112022.69
903228040, 153498.93
903232090, 152846.03
903234100, 129159.75
903235010, 125044.32
903235100, 76495.91
903400180, 169060.74
903401030, 148742.69
903426160, 151214.73
903454100, 147028.73
903455030, 107878.1
903455140, 121802.16
903458110, 95825.8
903476110, 103267.83
903481010, 95623.2
904100160, 130364.75
905200090, 116743.37
905201020, 136639.95
905226030, 106630.27
905227050, 140353.04
905401045, 205470.01
905426030, 166335.67
905427070, 196825.63
905452070, 104306.92
905452120, 138151.94
905479110, 118185.68
906424010, 243321.5
907126030, 154768.25
907135260, 144907.77
907175080, 217417.02
907176010, 191036.89
907203090, 118603.22
907227050, 125457.42
907250020, 237647.77
907251090, 255678.63
907253060, 233705.13
907253110, 229119.19
907255030, 297987.5
907255060, 299696.32
907260010, 250104.59
907262070, 186120.49
907290150, 146493.15
907295020, 212840.01
907412070, 205426.63
907425015, 157498.15
907425030, 152508.22
907425035, 161079.41
908102030, 88236.8
908103260, 130431.95
908151040, 145333.5
908152110, 154313.6
908152270, 152942.74
908154235, 2115090.13
908250040, 102986
909100150, 120247.11
909101180, 114526.77
909175100, 159275.02
909281110, 207329.72
909425085, 260594.28
910202050, 67905.81
910226040, 153603.34
910251050, 47909.12
911370520, 282742.53
911370540, 288906.91
914465060, 270314.5
916226030, 190932.39
916384100, 251525.31
916386180, 204641.87
916402015, 181455.88
916460060, 219381.82
921201060, 319291.62
923202137, 115972.1
923203140, 161258.6
923225200, 119488.2
923225370, 101692.07
923228080, 106437.74
923228420, 86078.97
923275090, 131923.39
923277040, 144684.44
1007100110, 116146.09
526355170, 287032.57
527110080, 167674.46
527110120, 175835.97
527158090, 171982.49
527161090, 180966.34
527165100, 165960.49
527182040, 169130.5
527184110, 217059.73
527301280, 148807.65
527302020, 183757.28
527357020, 162231.45
527359010, 184693.54
527402150, 142209.88
527403310, 147142.59
527425140, 118061.23
527450030, 109810.28
527450220, 117724.04
527453010, 151721.69
528102090, 345412.08
528102130, 305724.12
528106040, 397843.08
528106050, 490833.69
528106060, 320478.32
528120010, 290920.58
528144050, 341400.96
528150040, 339957.53
528150110, 365385.16
528150120, 330486.06
528166150, 329998.92
528172050, 242120.79
528172070, 244076.68
528172075, 248048.61
528174030, 193465.56
528181060, 221797.62
528181080, 209472.06
528221040, 204272.77
528221050, 187514.89
528222030, 185665.06
528222060, 183450.78
528222080, 183846.19
528228270, 191524.36
528231010, 230320.17
528235170, 214733.27
528275035, 166681.04
528280110, 177707.84
528326060, 253405.57
528351010, 780093.06
528354060, 243811.17
528427100, 266770.35
528431030, 229221.69
528431040, 406878.83
528431050, 262031.22
528439080, 234978.92
528445070, 240308.78
528480180, 261642.5
528482010, 254611.1
528482030, 257118.29
528482090, 298981.6
531451150, 130042.61
531477040, 140076.76
532376040, 127220.98
532377140, 128822.31
532479050, 142113.25
532479120, 189514.84
533205110, 219777.94
533208020, 221059.81
533208040, 197896.88
533213140, 164885.85
533221060, 167116.95
533221100, 170942.9
533251110, 291736.9
533251130, 193925.83
534125120, 137703.33
534128090, 196179.53
534176140, 158618.93
534178010, 130662.2
534252070, 98640.4
534252110, 132726.61
534278150, 142807.11
534403040, 164062.66
534403290, 211628.15
534403420, 146735.08
534425015, 218309.34
534479120, 122415.75
535151020, 139771.47
535154080, 152954.74
535176070, 145494.16
535177110, 171541.32
535180030, 130616.78
535181030, 156592.72
535301160, 137235.42
535302070, 124097.59
535304170, 130630.44
535327160, 128531.76
535353160, 113223.17
535355020, 227018.55
535376010, 95730.65
535379060, 93460.54
535426130, 191800.99
535451110, 137120.4
535453150, 143036.74
535457020, 157354.19
535476360, 199818.6
535477180, 112066.99
535478040, 131524.99
902110010, 104838.83
902201130, 113421.81
902202070, 116471.29
902205020, 88830.04
902205130, 94961.54
902206270, 131457.73
902207010, 106781.29
902207150, 113635.54
902300040, 116898.6
902301030, 119656.45
902301130, 114432.42
902303100, 149299.01
902304040, 131533.13
902401030, 151199.95
902427180, 119525.58
903201090, 123184.5
903204030, 129104.79
903228080, 136809.09
903231090, 144778.25
903233180, 132371.96
903400040, 148541.92
903425270, 116297.46
903425280, 139163.57
903456110, 195831.83
903457040, 167014.09
903475060, 118818.98
904100100, 206621.15
905104090, 117000.73
905200010, 126678.08
905226130, 157226.22
905352010, 190700.19
905376090, 151210.45
905451390, 148775.59
905475270, 113340.47
905476170, 90794.87
906201023, 231856.91
906203140, 256826.59
906204140, 211964.6
906223040, 221005.88
906340080, 353604.45
906340090, 392247.12
906380140, 187975.45
906392080, 175665.79
906475170, 241888.66
907125040, 147095.57
907131060, 170954.09
907131120, 193161.03
907187040, 232195.37
907192040, 223887.4
907192120, 210183.38
907192150, 189131.51
907200250, 149240.68
907202100, 118883.22
907227060, 139736.72
907275080, 237119.64
907295040, 233409.51
908103090, 119372.68
908152060, 124345.87
908152180, 142520.94
908152260, 148768.75
908152290, 160723.81
908154195, 1576819.35
908154205, 967414.5
908204090, 132813.59
908225240, 109241.32
908275090, 108567.48
908276230, 113589.67
909176170, 168377.39
909254130, 176182.28
909275110, 198399.12
909281130, 275764.13
909282020, 233831.64
909425270, 184819.01
909428120, 237268.58
909428180, 201589.51
909475050, 227832.22
909475070, 238483.87
909475230, 289520.55
910202030, 87836.56
910205130, 133742.04
910206010, 44262.42
911103060, 109452.48
911128010, 124100.4
914452120, 153917.3
914460020, 198820.97
914478020, 141928.18
916226090, 200880.85
916253320, 288382.16
916326090, 218111.27
916384070, 258806.73
916386170, 251573.91
916403290, 207920.77
916455050, 199929.66
916455150, 291567.74
923202220, 138681.72
923226300, 83775.18
923228200, 95340.06
923228220, 88755.23
923229140, 185090.01
923275200, 133350.7
923425030, 126062.52
526354020, 199003.76
527107020, 175306.37
527107120, 182748.41
527107240, 183618.79
527108010, 292476.38
527108030, 243266.98
527108090, 238248.01
527166030, 181333.31
527182020, 166488.45
527212040, 361140.06
527216050, 465441.72
527302080, 243405.96
527355280, 208207.42
527356020, 299892.35
527356060, 167414.11
527376110, 185521.02
527403120, 99546.1
527404180, 110690.49
527450080, 124316.62
527450210, 103119.76
527451450, 104309.9
527452310, 132412.73
527453070, 134775.03
528102010, 364611.12
528102080, 428331.55
528106120, 247992.9
528112010, 248501.07
528120140, 375691.19
528138030, 391223.94
528142060, 308143.25
528150080, 367196.57
528172020, 271741.47
528180080, 276009.5
528188040, 190620.86
528218060, 177978.43
528218130, 212394.19
528228415, 178663.38
528228545, 177208.47
528228580, 221482.82
528235130, 199550.1
528250060, 185295
528275080, 199717.91
528280100, 202687.73
528292080, 253586.31
528315080, 281169.02
528327010, 421617.64
528360050, 584151.36
528429060, 256848.16
528429130, 283228.57
528456200, 212525.65
528480150, 202947.71
528488130, 212570.19
531375100, 172863.28
531376050, 182837.55
531452080, 175489.57
531452210, 154166.56
531478010, 115270.87
532351150, 126036.98
532376250, 127151.75
532378070, 130244.49
533125120, 403557.99
533128090, 266050.84
533206040, 175790.09
533208050, 210135.73
533212100, 151252.72
533212110, 153084.58
533221080, 169908.96
533250130, 249985.26
533253050, 171724.6
533253090, 184993.67
534127190, 231212.87
534201280, 134659.62
534201300, 129150.14
534202180, 148868.98
534403440, 153366.67
534429130, 147230.12
534430050, 121535.52
534431030, 132911.83
534453150, 123069.45
535125060, 211494.91
535151080, 132904.07
535152070, 142976.75
535179050, 139737.17
535301010, 144934.86
535303050, 150261.02
535304020, 138804.45
535325130, 124045.67
535325450, 131578.2
535353180, 209929.43
535377070, 62990.92
535381060, 93998.23
535382020, 120704
535402100, 145546.65
535403200, 117504.69
535425050, 152551.3
535425080, 279614.27
535454050, 78520.89
535454060, 80324.35
535456010, 126002.63
535478070, 134362.59
902100110, 161605.42
902103090, 114682.42
902110130, 93329.89
902207080, 120579.75
902301120, 101969.2
902329090, 152247.61
902406030, 119038.18
902456015, 63680.54
903200050, 84281.15
903202120, 133582.84
903231070, 130255.26
903232170, 83131.04
903233220, 129443.98
903235020, 99480.98
903454080, 122470.42
903456060, 76126.39
904101040, 122202.64
905103140, 156616.95
905105010, 124466.07
905107240, 179626.92
905202190, 228635.58
905300010, 131197.88
905351045, 169803.39
905402110, 135252.53
905426100, 185814.07
905426150, 204292.16
905427010, 179952.37
905451050, 148409.95
905451410, 129781.51
905477010, 99830.63
906202040, 182137.16
906204180, 223140.93
906382030, 230563.89
906382050, 249546.76
906392090, 253275.73
906392100, 237147.21
906394060, 190459.45
906420020, 218050.45
907135230, 150854.7
907175030, 218156.35
907175060, 207872.87
907201160, 150077.69
907202140, 139093.64
907227090, 125498.44
907230240, 139185.66
907251100, 256009.58
907254050, 202696.94
907255050, 264990.13
907262080, 199012.27
907270050, 281123.6
907290020, 243986.1
907290160, 147725.88
907410040, 203142.19
907420090, 198849.99
908102320, 152133.74
908127050, 121582.94
908178050, 238698.68
908188150, 150326.04
909101080, 87031.68
909101190, 138815.93
909175030, 158172.64
909201180, 110618.54
909250070, 159663.42
909250200, 137846.76
909250210, 112982.36
909256010, 139709.51
909275230, 183185.05
909276010, 189724.66
909276070, 173283.43
909282060, 200681.51
910207110, 89486.1
911175440, 82907.59
911225110, 70883.76
913350030, 204653.28
916326010, 221823.22
916403130, 215582.44
916460070, 176824.02
923202025, 193016.16
923203090, 161672.9
923205120, 127688.33
923225260, 161121.78
923226150, 155991.28
923226290, 80693.13
923228130, 90284.69
923228180, 78187.42
923228260, 86271.58
923229110, 176604.07
923251180, 161613.85
924151050, 219827.54
